source,company,vertical,region,owner_contact,channel,message_variant,response,objection,proof_walkthrough_status,checkout_status,activation_status,next_state,touch_count,spend_cents,notes,source_url,contact_url,batch,email,email_source_page,email_confidence,crawl_status
manual_research,Southgate Automotive,auto_repair,Reno NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.southgateautomotive.com/,https://www.southgateautomotive.com/,004,staff@southgateautomotive.com,https://www.southgateautomotive.com/,medium,crawled
manual_research,Statewide Termite and Pest Control,pest_control,Reno NV,public_estimate_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://statewidepest.com/,https://statewidepest.com/,004,,,,crawled
manual_research,The Door Man,garage_door,Reno/Sparks NV,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.thedoorman.com/,https://www.thedoorman.com/,004,randy@thedoorman.com,https://www.thedoorman.com/,high,crawled
manual_research,Truckee Meadows Pest Control,pest_control,Reno NV,public_estimate_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.tmpestcontrol.com/,https://www.tmpestcontrol.com/,004,,,,crawled
manual_research,Wayne's Automotive,auto_repair,Reno/Sparks NV,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.waynesautocenter.com/,https://www.waynesautocenter.com/,004,,,,crawled
manual_research,A.D. Landscape Service,landscaping,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://sacramentolandscapeservice.com/,https://sacramentolandscapeservice.com/,005,adlandscapeservice@gmail.com,https://sacramentolandscapeservice.com/,medium,crawled
manual_research,All Clear Pest Control,pest_control,Elk Grove/Sacramento CA,public_contact_form,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.allclearpestcontrolnow.com/,https://www.allclearpestcontrolnow.com/,005,,,,crawled
manual_research,Black Rock Automotive,auto_repair,Sacramento CA,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://blackrockauto.com/,https://blackrockauto.com/,005,,,,crawled
manual_research,CalPro Pest Control,pest_control,Sacramento CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://calpropestcontrol.com/,https://calpropestcontrol.com/,005,,,,crawled
manual_research,Caligreen Landscaping,landscaping,Sacramento/Roseville CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://mycaligreen.com/,https://mycaligreen.com/,005,mycaligreen@gmail.com,https://mycaligreen.com/,medium,crawled
manual_research,Capital Landscape,landscaping,Sacramento/Roseville CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.capitallandscape.com/,https://www.capitallandscape.com/,005,office@capitallandscape.com,https://www.capitallandscape.com/,high,crawled
manual_research,Clark Pest Control Sacramento,pest_control,Sacramento CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.clarkpest.com/locations/sacramento-ca,https://www.clarkpest.com/locations/sacramento-ca,005,clarkcares@clarkpest.com,https://www.clarkpest.com/contact-us,high,crawled
manual_research,Dak Landscape,landscaping,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.daklandscape.com/contact-us,https://www.daklandscape.com/contact-us,005,daklandscape@gmail.com,https://www.daklandscape.com/contact-us,medium,crawled
manual_research,Door Pros Sacramento,garage_door,Sacramento CA,public_estimate_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.doorpros.com/sacramento/,https://www.doorpros.com/sacramento/,005,,,,crawled
manual_research,Elite Garage Door Repair Inc,garage_door,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://elitegaragedoorpros.com/,https://elitegaragedoorpros.com/,005,,,,crawled
manual_research,Evergreen Landscape Service,landscaping,Sacramento CA,public_estimate_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://evergreenlandscapeserviceca.com/,https://evergreenlandscapeserviceca.com/,005,,,,crawled
manual_research,Fast Action Pest Control,pest_control,Elk Grove/Sacramento CA,public_inspection_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.fastactionpestcontrol.com/,https://www.fastactionpestcontrol.com/,005,,,,crawled
manual_research,FiveSTAR Landscape,landscaping,Sacramento Area CA,public_consultation_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.fivestarlandscape.com/,https://www.fivestarlandscape.com/,005,office@fivestarlandscape.com,https://www.fivestarlandscape.com/contact/,medium,crawled
manual_research,Haney Door Service,garage_door,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.haneydoor.com/,https://www.haneydoor.com/,005,,,,crawled
manual_research,Mike and Sons Automotive,auto_repair,Sacramento CA,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://mikeandsonsautomotive.com/,https://mikeandsonsautomotive.com/,005,,,,crawled
manual_research,Official Pest Prevention Sacramento,pest_control,Sacramento/Elk Grove CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.officialpestprevention.com/areas-we-serve/pest-control-for-sacramento/,https://www.officialpestprevention.com/contact-us/,005,,,,unreachable
manual_research,Overhead Door Company of Sacramento,garage_door,Sacramento Valley CA,public_estimate_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.overheaddoorofsacramento.com/,https://www.overheaddoorofsacramento.com/,005,,,,crawled
manual_research,Paramount Garage Doors,garage_door,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://paramountgaragedoorco.com/,https://paramountgaragedoorco.com/,005,info@paramountgaragedoorco.com,https://paramountgaragedoorco.com/,high,crawled
manual_research,Paul's Automotive,auto_repair,Sacramento CA,public_schedule_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://paulsautomotiverepair.com/,https://paulsautomotiverepair.com/,005,,,,crawled
manual_research,Precision Garage Door Service Sacramento,garage_door,Sacramento Valley CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.precisiondoor.net/locations/california/sacramento-valley/sacramento,https://www.precisiondoor.net/locations/california/sacramento-valley/sacramento,005,,,,unreachable
manual_research,Pro Active Pest Control Sacramento,pest_control,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.beproactivepestcontrol.com/,https://www.beproactivepestcontrol.com/,005,,,,crawled
manual_research,ProServ Pest Management,pest_control,Sacramento CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.proservpm.com/,https://www.proservpm.com/,005,,,,crawled
manual_research,SDS Automotive,auto_repair,Sacramento/Cameron Park CA,public_schedule_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://sdsautorepair.com/,https://sdsautorepair.com/,005,,,,unreachable
manual_research,Smart Mobile Auto Repair,auto_repair,Sacramento CA,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://smartmobileautorepair.com/,https://smartmobileautorepair.com/,005,,,,crawled
manual_research,Stress-Free Auto Care Sacramento,auto_repair,Sacramento CA,public_booking_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.stressfree.com/shops/sacramento,https://www.stressfree.com/shops/sacramento,005,,,,crawled
manual_research,A Cut Above Landscaping,landscaping,Meridian/Boise ID,public_quote_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://acutaboveidaho.com/,https://acutaboveidaho.com/,006,info@acutaboveidaho.com,https://acutaboveidaho.com/,high,crawled
manual_research,A1 Garage Door Service Meridian,garage_door,Meridian/Boise ID,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://a1garage.com/meridian/,https://a1garage.com/meridian/,006,,,,crawled
manual_research,Access Garage Doors of Treasure Valley,garage_door,Boise/Treasure Valley ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://accessdoorcompany.com/treasurevalley-id/,https://accessdoorcompany.com/treasurevalley-id/,006,,,,crawled
manual_research,All Pro Lawn Service,landscaping,Boise/Treasure Valley ID,public_quote_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.allprolawnservice.com/,https://www.allprolawnservice.com/,006,info@allprolawnservice.com,https://www.allprolawnservice.com/,medium,crawled
manual_research,All Valley Garage Doors,garage_door,Boise/Treasure Valley ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://allvalleygd.com/,https://allvalleygd.com/,006,,,,crawled
manual_research,Best Pest Control and Services,pest_control,Boise/Meridian ID,public_estimate_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.bestpestidaho.com/,https://www.bestpestidaho.com/,006,bestpestidaho@gmail.com,https://www.bestpestidaho.com/,medium,crawled
manual_research,Boise Automotive Service,auto_repair,Boise ID,public_quote_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://boiseautomotiveservice.com/,https://boiseautomotiveservice.com/,006,,,,crawled
manual_research,Boise Foreign Car Service,auto_repair,Boise ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.boiseforeigncarservice.com/,https://www.boiseforeigncarservice.com/,006,,,,crawled
manual_research,Capitol Landscape,landscaping,Boise ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://capitollandscape.com/contact/,https://capitollandscape.com/contact/,006,contact@capitollandscape.com,https://capitollandscape.com/contact/,medium,crawled
manual_research,Croach Pest Control Boise,pest_control,Boise ID,public_inspection_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://croach.com/service-locations/boise-id-pest-control/,https://croach.com/service-locations/boise-id-pest-control/,006,,,,crawled
manual_research,Don's Supreme Auto Repair,auto_repair,Boise ID,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.donssupremeautorepair.com/,https://www.donssupremeautorepair.com/,006,donssupremeauto@gmail.com,https://www.donssupremeautorepair.com/,medium,crawled
manual_research,FarWest Landscape,landscaping,Boise/Treasure Valley ID,public_consultation_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.farwestlandscape.net/,https://www.farwestlandscape.net/,006,,,,crawled
manual_research,Lawn Co,landscaping,Boise/Treasure Valley ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://lawnco.net/,https://lawnco.net/,006,info@lawnco.net,https://lawnco.net/,high,crawled
manual_research,Meridian Garage Door Repair,garage_door,Meridian/Boise ID,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://meridiangaragedoorrepair.com/,https://meridiangaragedoorrepair.com/,006,meridiangaragedoorrepair@gmail.com,https://meridiangaragedoorrepair.com/,medium,crawled
manual_research,Mountain Peak Auto Repair,auto_repair,Boise ID,public_schedule_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.mountainpeakautorepair.com/,https://www.mountainpeakautorepair.com/,006,,,,crawled
manual_research,Mountain View Service Inc,auto_repair,Boise ID,public_appointment_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.mountainviewservicecar.com/,https://www.mountainviewservicecar.com/,006,,,,crawled
manual_research,Overhead Door Company of Boise,garage_door,Boise/Meridian ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://overheaddoorinc.com/meridian/,https://overheaddoorinc.com/meridian/,006,,,,crawled
manual_research,Pest Animal Removal Boise,pest_control,Boise ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.boisepestanimal.com/contact.html,https://www.boisepestanimal.com/contact.html,006,,,,unreachable
manual_research,Pestcom Pest Management,pest_control,Boise/Treasure Valley ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.pestcom.com/,https://www.pestcom.com/,006,,,,crawled
manual_research,Precision Garage Door of Boise,garage_door,Boise/Treasure Valley ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.garagedoorboise.com/,https://www.garagedoorboise.com/,006,,,,unreachable
manual_research,Safari Lawn Care,landscaping,Boise ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.safarilawncareboise.com/contact-us,https://www.safarilawncareboise.com/contact-us,006,office@safarilawncareboise.com,https://www.safarilawncareboise.com/contact-us,high,crawled
manual_research,The Garage Door Store Boise,garage_door,Boise/Treasure Valley ID,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://garagedoorstoreboise.com/,https://garagedoorstoreboise.com/,006,boisedoors@gmail.com,https://garagedoorstoreboise.com/,medium,crawled
manual_research,Treasure Valley Landscape,landscaping,Boise/Treasure Valley ID,public_contact_page,website_form,missed_call_direct,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://treasurevalleylandscape.com/,https://treasurevalleylandscape.com/,006,,,,crawled
manual_research,TriGuard Pest Control Boise,pest_control,Boise ID,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.triguardpestcontrol.com/boise-pest-control/,https://www.triguardpestcontrol.com/boise-pest-control/,006,,,,crawled
manual_research,Vertex Pest Control Boise,pest_control,Boise/Treasure Valley ID,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.vertexpestcontrol.com/pest-control-boise,https://www.vertexpestcontrol.com/pest-control-boise,006,,,,crawled
manual_research,AAA Garage Door Inc,garage_door,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.aaagaragedoorinc.com/contact-us/,https://www.aaagaragedoorinc.com/contact-us/,007,scott.aaagaragedoor@gmail.com,https://www.aaagaragedoorinc.com/contact-us/,medium,crawled
manual_research,Accent Garage Doors,garage_door,Salt Lake City UT,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://accentgaragedoorsutah.com/,https://accentgaragedoorsutah.com/,007,service@accentgaragedoorsutah.com,https://accentgaragedoorsutah.com/,medium,crawled
manual_research,Any Hour Services,hvac_plumbing_electric,Salt Lake City/Wasatch Front UT,public_booking_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://anyhourservices.com/,https://anyhourservices.com/,007,,,,unreachable
manual_research,Black Diamond Experts Salt Lake City,hvac_plumbing_electric,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://bdexperts.com/service-area/salt-lake-city-ut/,https://bdexperts.com/service-area/salt-lake-city-ut/,007,,,,unreachable
manual_research,Epic Electric,electrician,Salt Lake City/Wasatch Front UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.epicelectric.co/,https://www.epicelectric.co/,007,info@epicelectric.co,https://www.epicelectric.co/,high,crawled
manual_research,Fortress Roofing,roofing,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://fortressroofingutah.com/,https://fortressroofingutah.com/,007,fortressroofing@gmail.com,https://fortressroofingutah.com/,medium,crawled
manual_research,JP Electrical,electrician,North Salt Lake/Wasatch Front UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://jpelectric.com/contact-northern-utahs-best-residential-and-commercial-electricians/,https://jpelectric.com/contact-northern-utahs-best-residential-and-commercial-electricians/,007,info@jpelectric.com,https://jpelectric.com/contact-northern-utahs-best-residential-and-commercial-electricians/,high,crawled
manual_research,Just Right Air,hvac_plumbing,Salt Lake City UT,public_booking_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://justrightair.com/,https://justrightair.com/,007,,,,crawled
manual_research,Landscape Solutions,landscaping,Salt Lake City/Wasatch Front UT,public_pricing_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.letstalkdirt.com/,https://www.letstalkdirt.com/,007,,,,crawled
manual_research,Lighting Maintenance Specialists,electrician,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.lmsles.com/contact-us/,https://www.lmsles.com/contact-us/,007,,,,crawled
manual_research,Manwill Plumbing and Heating,plumbing_hvac,Salt Lake City/Wasatch Front UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://manwill.net/plumbing/,https://manwill.net/plumbing/,007,,,,crawled
manual_research,Master Roofing Utah,roofing,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.masterroofingutah.com/,https://www.masterroofingutah.com/,007,,,,unreachable
manual_research,Motts Landscaping,landscaping,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.mottslandscaping.com/,https://www.mottslandscaping.com/,007,,,,crawled
manual_research,Moxie Pest Control Salt Lake City,pest_control,Salt Lake City UT,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://moxieservices.com/locations/salt-lake-city/,https://moxieservices.com/locations/salt-lake-city/,007,,,,crawled
manual_research,Pest Pro Pest Control,pest_control,Salt Lake City UT,public_estimate_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.pestproutah.com/,https://www.pestproutah.com/,007,,,,crawled
manual_research,Precision Garage Door of Salt Lake,garage_door,Salt Lake City/Wasatch Front UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://garagedoorsaltlake.com/,https://garagedoorsaltlake.com/,007,,,,unreachable
manual_research,Rasmussen Landscapes,landscaping,Salt Lake City UT,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.rasmussenlandscapes.com/,https://www.rasmussenlandscapes.com/,007,rllinfo@rasmussenlandscapes.com,https://www.rasmussenlandscapes.com/Contact,high,crawled
manual_research,SLC Lawn Services,landscaping,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.slclawnservices.com/,https://www.slclawnservices.com/,007,,,,crawled
manual_research,Salt City Plumbing Heating and Air,plumbing_hvac,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.saltcityplumbing.com/,https://www.saltcityplumbing.com/,007,,,,crawled
manual_research,SameDay Heating Cooling Plumbing and Electrical,hvac_plumbing_electric,Salt Lake City/Wasatch Front UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://samedayutah.com/,https://samedayutah.com/,007,,,,crawled
manual_research,Shaw Roofing,roofing,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.shawroofing.com/,https://www.shawroofing.com/,007,,,,crawled
manual_research,Taylor Electric,electrician,Salt Lake City UT,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://taylor-electric.com/utah-commercial-electrician-services-contact/,https://taylor-electric.com/utah-commercial-electrician-services-contact/,007,,,,crawled
manual_research,Thorn Pest Solutions Salt Lake City,pest_control,Salt Lake City UT,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://thornservices.com/salt-lake-city,https://thornservices.com/salt-lake-city,007,,,,crawled
manual_research,Utah Garage Doors Salt Lake City,garage_door,Salt Lake City UT,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://utahgaragedoors.net/service-areas/salt-lake-city/,https://utahgaragedoors.net/service-areas/salt-lake-city/,007,service@utahgaragedoors.net,https://utahgaragedoors.net/service-areas/salt-lake-city/,high,crawled
manual_research,Valley Plumbing Heating and Cooling,plumbing_hvac,Salt Lake City/Wasatch Front UT,public_booking_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.valleyplumbing.com/,https://www.valleyplumbing.com/,007,account@valleyplumbing.com,https://www.valleyplumbing.com/,medium,crawled
manual_research,911 Plumbing and Electric,plumbing_electric,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://911plumbingelectric.com/,https://911plumbingelectric.com/,008,911plumbingelectric@gmail.com,https://911plumbingelectric.com/,medium,crawled
manual_research,Advanced Electric Services Inc,electrician,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://advancedelectricservicesinc.net/,https://advancedelectricservicesinc.net/,008,,,,crawled
manual_research,All Star Plumbing Fresno,plumbing,Fresno CA,public_booking_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://allstarplumbingfresno.com/,https://allstarplumbingfresno.com/,008,info@allstarplumbingfresno.com,https://allstarplumbingfresno.com/,high,crawled
manual_research,Allbritten,hvac_plumbing_electric,Fresno/Central Valley CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://allbritten.com/,https://allbritten.com/,008,csr@allbritten.com,https://allbritten.com/,high,crawled
manual_research,Balanced Comfort,hvac_plumbing,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://balancedcomfort.com/,https://balancedcomfort.com/,008,,,,crawled
manual_research,California Turf and Landscaping,landscaping,Fresno/Central Valley CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://calturfandlandscaping.com/,https://calturfandlandscaping.com/,008,jfinley@calturfandlandscaping.com,https://calturfandlandscaping.com/contact/,high,crawled
manual_research,Clark Pest Control Fresno,pest_control,Fresno CA,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.clarkpest.com/locations/fresno-ca,https://www.clarkpest.com/locations/fresno-ca,008,clarkcares@clarkpest.com,https://www.clarkpest.com/contact-us,high,crawled
manual_research,Collins Electrical Fresno,electrician,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.collinselectric.com/fresno/,https://www.collinselectric.com/fresno/,008,,,,crawled
manual_research,Donald P Dick Air Conditioning,hvac,Fresno CA,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.mrcool4ac.com/,https://www.mrcool4ac.com/,008,service@mrcool4ac.com,https://www.mrcool4ac.com/contact-us/,medium,crawled
manual_research,Dustin Pest Control,pest_control,Fresno/Visalia/Merced CA,public_quote_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://dustinpestcontrol.com/,https://dustinpestcontrol.com/,008,,,,crawled
manual_research,Fresno Heating and Cooling,hvac,Fresno/Clovis CA,public_service_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.fresnosheatingandcooling.com/,https://www.fresnosheatingandcooling.com/,008,fresnoheatandcool@gmail.com,https://www.fresnosheatingandcooling.com/,medium,crawled
manual_research,Fresno Plumbing and Heating Inc,plumbing,Fresno/Central Valley CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.fresnoplumbinginc.com/,https://www.fresnoplumbinginc.com/,008,,,,crawled
manual_research,JC Melton Air Conditioning,hvac,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://jcmeltonair.com/,https://jcmeltonair.com/,008,office@jcmeltonair.com,https://jcmeltonair.com/,medium,crawled
manual_research,Kims Plumbing,plumbing,Fresno CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.kimsplumbing.net/,https://www.kimsplumbing.net/,008,,,,crawled
manual_research,Landscape Connection,landscaping,Fresno/Clovis CA,public_contact_page,website_form,urgent_job_calls,no_response,,not_requested,not_started,not_started,researched,0,0,Public official site from launch research; no message sent,https://www.landscapedesignfresno.com/,https://www.landscapedesignfresno.com/,008,,,,crawled
